param_id,linking_hypothesis,mu_prior,hypothetical_obs_grid_n,max_observation,batch_n,jitter_n,quad_a,quad_b,quad_c,V_prior,alpha_prior,beta_prior,epsilon,mu_epsilon,sd_epsilon,world_EIGs,forced_exposure_max
0,EIG,0,5,500,2,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.0001,
1,EIG,0,5,500,2,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,1e-05,
2,EIG,0,5,500,2,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.5,0.0001,
3,EIG,0,5,500,2,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.5,1e-05,
4,EIG,0,5,500,2,20,999,999,999,1,0.1,0.1,0.0001,0.001,1.0,0.0001,
5,EIG,0,5,500,2,20,999,999,999,1,0.1,0.1,0.0001,0.001,1.0,1e-05,
6,EIG,0,5,500,2,20,999,999,999,1,0.1,1.0,0.0001,0.001,0.1,0.0001,
7,EIG,0,5,500,2,20,999,999,999,1,0.1,1.0,0.0001,0.001,0.1,1e-05,
8,EIG,0,5,500,2,20,999,999,999,1,0.1,1.0,0.0001,0.001,0.5,0.0001,
9,EIG,0,5,500,2,20,999,999,999,1,0.1,1.0,0.0001,0.001,0.5,1e-05,
10,EIG,0,5,500,2,20,999,999,999,1,0.1,1.0,0.0001,0.001,1.0,0.0001,
11,EIG,0,5,500,2,20,999,999,999,1,0.1,1.0,0.0001,0.001,1.0,1e-05,
12,EIG,0,5,500,2,20,999,999,999,1,0.1,10.0,0.0001,0.001,0.1,0.0001,
13,EIG,0,5,500,2,20,999,999,999,1,0.1,10.0,0.0001,0.001,0.1,1e-05,
14,EIG,0,5,500,2,20,999,999,999,1,0.1,10.0,0.0001,0.001,0.5,0.0001,
15,EIG,0,5,500,2,20,999,999,999,1,0.1,10.0,0.0001,0.001,0.5,1e-05,
16,EIG,0,5,500,2,20,999,999,999,1,0.1,10.0,0.0001,0.001,1.0,0.0001,
17,EIG,0,5,500,2,20,999,999,999,1,0.1,10.0,0.0001,0.001,1.0,1e-05,
18,EIG,0,5,500,2,20,999,999,999,1,1.0,0.1,0.0001,0.001,0.1,0.0001,
19,EIG,0,5,500,2,20,999,999,999,1,1.0,0.1,0.0001,0.001,0.1,1e-05,
20,EIG,0,5,500,2,20,999,999,999,1,1.0,0.1,0.0001,0.001,0.5,0.0001,
21,EIG,0,5,500,2,20,999,999,999,1,1.0,0.1,0.0001,0.001,0.5,1e-05,
22,EIG,0,5,500,2,20,999,999,999,1,1.0,0.1,0.0001,0.001,1.0,0.0001,
23,EIG,0,5,500,2,20,999,999,999,1,1.0,0.1,0.0001,0.001,1.0,1e-05,
24,EIG,0,5,500,2,20,999,999,999,1,1.0,1.0,0.0001,0.001,0.1,0.0001,
25,EIG,0,5,500,2,20,999,999,999,1,1.0,1.0,0.0001,0.001,0.1,1e-05,
26,EIG,0,5,500,2,20,999,999,999,1,1.0,1.0,0.0001,0.001,0.5,0.0001,
27,EIG,0,5,500,2,20,999,999,999,1,1.0,1.0,0.0001,0.001,0.5,1e-05,
28,EIG,0,5,500,2,20,999,999,999,1,1.0,1.0,0.0001,0.001,1.0,0.0001,
29,EIG,0,5,500,2,20,999,999,999,1,1.0,1.0,0.0001,0.001,1.0,1e-05,
30,EIG,0,5,500,2,20,999,999,999,1,1.0,10.0,0.0001,0.001,0.1,0.0001,
31,EIG,0,5,500,2,20,999,999,999,1,1.0,10.0,0.0001,0.001,0.1,1e-05,
32,EIG,0,5,500,2,20,999,999,999,1,1.0,10.0,0.0001,0.001,0.5,0.0001,
33,EIG,0,5,500,2,20,999,999,999,1,1.0,10.0,0.0001,0.001,0.5,1e-05,
34,EIG,0,5,500,2,20,999,999,999,1,1.0,10.0,0.0001,0.001,1.0,0.0001,
35,EIG,0,5,500,2,20,999,999,999,1,1.0,10.0,0.0001,0.001,1.0,1e-05,
36,EIG,0,5,500,2,20,999,999,999,1,10.0,0.1,0.0001,0.001,0.1,0.0001,
37,EIG,0,5,500,2,20,999,999,999,1,10.0,0.1,0.0001,0.001,0.1,1e-05,
38,EIG,0,5,500,2,20,999,999,999,1,10.0,0.1,0.0001,0.001,0.5,0.0001,
39,EIG,0,5,500,2,20,999,999,999,1,10.0,0.1,0.0001,0.001,0.5,1e-05,
40,EIG,0,5,500,2,20,999,999,999,1,10.0,0.1,0.0001,0.001,1.0,0.0001,
41,EIG,0,5,500,2,20,999,999,999,1,10.0,0.1,0.0001,0.001,1.0,1e-05,
42,EIG,0,5,500,2,20,999,999,999,1,10.0,1.0,0.0001,0.001,0.1,0.0001,
43,EIG,0,5,500,2,20,999,999,999,1,10.0,1.0,0.0001,0.001,0.1,1e-05,
44,EIG,0,5,500,2,20,999,999,999,1,10.0,1.0,0.0001,0.001,0.5,0.0001,
45,EIG,0,5,500,2,20,999,999,999,1,10.0,1.0,0.0001,0.001,0.5,1e-05,
46,EIG,0,5,500,2,20,999,999,999,1,10.0,1.0,0.0001,0.001,1.0,0.0001,
47,EIG,0,5,500,2,20,999,999,999,1,10.0,1.0,0.0001,0.001,1.0,1e-05,
48,EIG,0,5,500,2,20,999,999,999,1,10.0,10.0,0.0001,0.001,0.1,0.0001,
49,EIG,0,5,500,2,20,999,999,999,1,10.0,10.0,0.0001,0.001,0.1,1e-05,
50,EIG,0,5,500,2,20,999,999,999,1,10.0,10.0,0.0001,0.001,0.5,0.0001,
51,EIG,0,5,500,2,20,999,999,999,1,10.0,10.0,0.0001,0.001,0.5,1e-05,
52,EIG,0,5,500,2,20,999,999,999,1,10.0,10.0,0.0001,0.001,1.0,0.0001,
53,EIG,0,5,500,2,20,999,999,999,1,10.0,10.0,0.0001,0.001,1.0,1e-05,
54,EIG,0,5,500,2,20,999,999,999,2,0.1,0.1,0.0001,0.001,0.1,0.0001,
55,EIG,0,5,500,2,20,999,999,999,2,0.1,0.1,0.0001,0.001,0.1,1e-05,
56,EIG,0,5,500,2,20,999,999,999,2,0.1,0.1,0.0001,0.001,0.5,0.0001,
57,EIG,0,5,500,2,20,999,999,999,2,0.1,0.1,0.0001,0.001,0.5,1e-05,
58,EIG,0,5,500,2,20,999,999,999,2,0.1,0.1,0.0001,0.001,1.0,0.0001,
59,EIG,0,5,500,2,20,999,999,999,2,0.1,0.1,0.0001,0.001,1.0,1e-05,
60,EIG,0,5,500,2,20,999,999,999,2,0.1,1.0,0.0001,0.001,0.1,0.0001,
61,EIG,0,5,500,2,20,999,999,999,2,0.1,1.0,0.0001,0.001,0.1,1e-05,
62,EIG,0,5,500,2,20,999,999,999,2,0.1,1.0,0.0001,0.001,0.5,0.0001,
63,EIG,0,5,500,2,20,999,999,999,2,0.1,1.0,0.0001,0.001,0.5,1e-05,
64,EIG,0,5,500,2,20,999,999,999,2,0.1,1.0,0.0001,0.001,1.0,0.0001,
65,EIG,0,5,500,2,20,999,999,999,2,0.1,1.0,0.0001,0.001,1.0,1e-05,
66,EIG,0,5,500,2,20,999,999,999,2,0.1,10.0,0.0001,0.001,0.1,0.0001,
67,EIG,0,5,500,2,20,999,999,999,2,0.1,10.0,0.0001,0.001,0.1,1e-05,
68,EIG,0,5,500,2,20,999,999,999,2,0.1,10.0,0.0001,0.001,0.5,0.0001,
69,EIG,0,5,500,2,20,999,999,999,2,0.1,10.0,0.0001,0.001,0.5,1e-05,
70,EIG,0,5,500,2,20,999,999,999,2,0.1,10.0,0.0001,0.001,1.0,0.0001,
71,EIG,0,5,500,2,20,999,999,999,2,0.1,10.0,0.0001,0.001,1.0,1e-05,
72,EIG,0,5,500,2,20,999,999,999,2,1.0,0.1,0.0001,0.001,0.1,0.0001,
73,EIG,0,5,500,2,20,999,999,999,2,1.0,0.1,0.0001,0.001,0.1,1e-05,
74,EIG,0,5,500,2,20,999,999,999,2,1.0,0.1,0.0001,0.001,0.5,0.0001,
75,EIG,0,5,500,2,20,999,999,999,2,1.0,0.1,0.0001,0.001,0.5,1e-05,
76,EIG,0,5,500,2,20,999,999,999,2,1.0,0.1,0.0001,0.001,1.0,0.0001,
77,EIG,0,5,500,2,20,999,999,999,2,1.0,0.1,0.0001,0.001,1.0,1e-05,
78,EIG,0,5,500,2,20,999,999,999,2,1.0,1.0,0.0001,0.001,0.1,0.0001,
79,EIG,0,5,500,2,20,999,999,999,2,1.0,1.0,0.0001,0.001,0.1,1e-05,
80,EIG,0,5,500,2,20,999,999,999,2,1.0,1.0,0.0001,0.001,0.5,0.0001,
81,EIG,0,5,500,2,20,999,999,999,2,1.0,1.0,0.0001,0.001,0.5,1e-05,
82,EIG,0,5,500,2,20,999,999,999,2,1.0,1.0,0.0001,0.001,1.0,0.0001,
83,EIG,0,5,500,2,20,999,999,999,2,1.0,1.0,0.0001,0.001,1.0,1e-05,
84,EIG,0,5,500,2,20,999,999,999,2,1.0,10.0,0.0001,0.001,0.1,0.0001,
85,EIG,0,5,500,2,20,999,999,999,2,1.0,10.0,0.0001,0.001,0.1,1e-05,
86,EIG,0,5,500,2,20,999,999,999,2,1.0,10.0,0.0001,0.001,0.5,0.0001,
87,EIG,0,5,500,2,20,999,999,999,2,1.0,10.0,0.0001,0.001,0.5,1e-05,
88,EIG,0,5,500,2,20,999,999,999,2,1.0,10.0,0.0001,0.001,1.0,0.0001,
89,EIG,0,5,500,2,20,999,999,999,2,1.0,10.0,0.0001,0.001,1.0,1e-05,
90,EIG,0,5,500,2,20,999,999,999,2,10.0,0.1,0.0001,0.001,0.1,0.0001,
91,EIG,0,5,500,2,20,999,999,999,2,10.0,0.1,0.0001,0.001,0.1,1e-05,
92,EIG,0,5,500,2,20,999,999,999,2,10.0,0.1,0.0001,0.001,0.5,0.0001,
93,EIG,0,5,500,2,20,999,999,999,2,10.0,0.1,0.0001,0.001,0.5,1e-05,
94,EIG,0,5,500,2,20,999,999,999,2,10.0,0.1,0.0001,0.001,1.0,0.0001,
95,EIG,0,5,500,2,20,999,999,999,2,10.0,0.1,0.0001,0.001,1.0,1e-05,
96,EIG,0,5,500,2,20,999,999,999,2,10.0,1.0,0.0001,0.001,0.1,0.0001,
97,EIG,0,5,500,2,20,999,999,999,2,10.0,1.0,0.0001,0.001,0.1,1e-05,
98,EIG,0,5,500,2,20,999,999,999,2,10.0,1.0,0.0001,0.001,0.5,0.0001,
99,EIG,0,5,500,2,20,999,999,999,2,10.0,1.0,0.0001,0.001,0.5,1e-05,
100,EIG,0,5,500,2,20,999,999,999,2,10.0,1.0,0.0001,0.001,1.0,0.0001,
101,EIG,0,5,500,2,20,999,999,999,2,10.0,1.0,0.0001,0.001,1.0,1e-05,
102,EIG,0,5,500,2,20,999,999,999,2,10.0,10.0,0.0001,0.001,0.1,0.0001,
103,EIG,0,5,500,2,20,999,999,999,2,10.0,10.0,0.0001,0.001,0.1,1e-05,
104,EIG,0,5,500,2,20,999,999,999,2,10.0,10.0,0.0001,0.001,0.5,0.0001,
105,EIG,0,5,500,2,20,999,999,999,2,10.0,10.0,0.0001,0.001,0.5,1e-05,
106,EIG,0,5,500,2,20,999,999,999,2,10.0,10.0,0.0001,0.001,1.0,0.0001,
107,EIG,0,5,500,2,20,999,999,999,2,10.0,10.0,0.0001,0.001,1.0,1e-05,
108,EIG,0,5,500,2,20,999,999,999,3,0.1,0.1,0.0001,0.001,0.1,0.0001,
109,EIG,0,5,500,2,20,999,999,999,3,0.1,0.1,0.0001,0.001,0.1,1e-05,
110,EIG,0,5,500,2,20,999,999,999,3,0.1,0.1,0.0001,0.001,0.5,0.0001,
111,EIG,0,5,500,2,20,999,999,999,3,0.1,0.1,0.0001,0.001,0.5,1e-05,
112,EIG,0,5,500,2,20,999,999,999,3,0.1,0.1,0.0001,0.001,1.0,0.0001,
113,EIG,0,5,500,2,20,999,999,999,3,0.1,0.1,0.0001,0.001,1.0,1e-05,
114,EIG,0,5,500,2,20,999,999,999,3,0.1,1.0,0.0001,0.001,0.1,0.0001,
115,EIG,0,5,500,2,20,999,999,999,3,0.1,1.0,0.0001,0.001,0.1,1e-05,
116,EIG,0,5,500,2,20,999,999,999,3,0.1,1.0,0.0001,0.001,0.5,0.0001,
117,EIG,0,5,500,2,20,999,999,999,3,0.1,1.0,0.0001,0.001,0.5,1e-05,
118,EIG,0,5,500,2,20,999,999,999,3,0.1,1.0,0.0001,0.001,1.0,0.0001,
119,EIG,0,5,500,2,20,999,999,999,3,0.1,1.0,0.0001,0.001,1.0,1e-05,
120,EIG,0,5,500,2,20,999,999,999,3,0.1,10.0,0.0001,0.001,0.1,0.0001,
121,EIG,0,5,500,2,20,999,999,999,3,0.1,10.0,0.0001,0.001,0.1,1e-05,
122,EIG,0,5,500,2,20,999,999,999,3,0.1,10.0,0.0001,0.001,0.5,0.0001,
123,EIG,0,5,500,2,20,999,999,999,3,0.1,10.0,0.0001,0.001,0.5,1e-05,
124,EIG,0,5,500,2,20,999,999,999,3,0.1,10.0,0.0001,0.001,1.0,0.0001,
125,EIG,0,5,500,2,20,999,999,999,3,0.1,10.0,0.0001,0.001,1.0,1e-05,
126,EIG,0,5,500,2,20,999,999,999,3,1.0,0.1,0.0001,0.001,0.1,0.0001,
127,EIG,0,5,500,2,20,999,999,999,3,1.0,0.1,0.0001,0.001,0.1,1e-05,
128,EIG,0,5,500,2,20,999,999,999,3,1.0,0.1,0.0001,0.001,0.5,0.0001,
129,EIG,0,5,500,2,20,999,999,999,3,1.0,0.1,0.0001,0.001,0.5,1e-05,
130,EIG,0,5,500,2,20,999,999,999,3,1.0,0.1,0.0001,0.001,1.0,0.0001,
131,EIG,0,5,500,2,20,999,999,999,3,1.0,0.1,0.0001,0.001,1.0,1e-05,
132,EIG,0,5,500,2,20,999,999,999,3,1.0,1.0,0.0001,0.001,0.1,0.0001,
133,EIG,0,5,500,2,20,999,999,999,3,1.0,1.0,0.0001,0.001,0.1,1e-05,
134,EIG,0,5,500,2,20,999,999,999,3,1.0,1.0,0.0001,0.001,0.5,0.0001,
135,EIG,0,5,500,2,20,999,999,999,3,1.0,1.0,0.0001,0.001,0.5,1e-05,
136,EIG,0,5,500,2,20,999,999,999,3,1.0,1.0,0.0001,0.001,1.0,0.0001,
137,EIG,0,5,500,2,20,999,999,999,3,1.0,1.0,0.0001,0.001,1.0,1e-05,
138,EIG,0,5,500,2,20,999,999,999,3,1.0,10.0,0.0001,0.001,0.1,0.0001,
139,EIG,0,5,500,2,20,999,999,999,3,1.0,10.0,0.0001,0.001,0.1,1e-05,
140,EIG,0,5,500,2,20,999,999,999,3,1.0,10.0,0.0001,0.001,0.5,0.0001,
141,EIG,0,5,500,2,20,999,999,999,3,1.0,10.0,0.0001,0.001,0.5,1e-05,
142,EIG,0,5,500,2,20,999,999,999,3,1.0,10.0,0.0001,0.001,1.0,0.0001,
143,EIG,0,5,500,2,20,999,999,999,3,1.0,10.0,0.0001,0.001,1.0,1e-05,
144,EIG,0,5,500,2,20,999,999,999,3,10.0,0.1,0.0001,0.001,0.1,0.0001,
145,EIG,0,5,500,2,20,999,999,999,3,10.0,0.1,0.0001,0.001,0.1,1e-05,
146,EIG,0,5,500,2,20,999,999,999,3,10.0,0.1,0.0001,0.001,0.5,0.0001,
147,EIG,0,5,500,2,20,999,999,999,3,10.0,0.1,0.0001,0.001,0.5,1e-05,
148,EIG,0,5,500,2,20,999,999,999,3,10.0,0.1,0.0001,0.001,1.0,0.0001,
149,EIG,0,5,500,2,20,999,999,999,3,10.0,0.1,0.0001,0.001,1.0,1e-05,
150,EIG,0,5,500,2,20,999,999,999,3,10.0,1.0,0.0001,0.001,0.1,0.0001,
151,EIG,0,5,500,2,20,999,999,999,3,10.0,1.0,0.0001,0.001,0.1,1e-05,
152,EIG,0,5,500,2,20,999,999,999,3,10.0,1.0,0.0001,0.001,0.5,0.0001,
153,EIG,0,5,500,2,20,999,999,999,3,10.0,1.0,0.0001,0.001,0.5,1e-05,
154,EIG,0,5,500,2,20,999,999,999,3,10.0,1.0,0.0001,0.001,1.0,0.0001,
155,EIG,0,5,500,2,20,999,999,999,3,10.0,1.0,0.0001,0.001,1.0,1e-05,
156,EIG,0,5,500,2,20,999,999,999,3,10.0,10.0,0.0001,0.001,0.1,0.0001,
157,EIG,0,5,500,2,20,999,999,999,3,10.0,10.0,0.0001,0.001,0.1,1e-05,
158,EIG,0,5,500,2,20,999,999,999,3,10.0,10.0,0.0001,0.001,0.5,0.0001,
159,EIG,0,5,500,2,20,999,999,999,3,10.0,10.0,0.0001,0.001,0.5,1e-05,
160,EIG,0,5,500,2,20,999,999,999,3,10.0,10.0,0.0001,0.001,1.0,0.0001,
161,EIG,0,5,500,2,20,999,999,999,3,10.0,10.0,0.0001,0.001,1.0,1e-05,
